fid             , centroid_lat         , centroid_lon      , phaq, phkc, area    , county                                                                         , county_iso
ken_soil_ph.1863, -0.9143492303457533  , 34.79611634871991 ,  5.2,  4.8, 0.004825, Kisii                                                                          , KE-16
ken_soil_ph.1865, -0.8782475900207278  , 34.963441607483304,  6.5,  5.5, 0.002662, Kisii                                                                          , KE-16
ken_soil_ph.1866, -0.8404868661343502  , 34.80114721101674 ,  5.1,  4.2, 0.001343, Kisii                                                                          , KE-16
ken_soil_ph.1867, -0.8359330664913414  , 39.06212711106573 ,  6.4,  5.4, 0.000853, Tana River                                                                     , KE-40
ken_soil_ph.1869, -0.8449087302783923  , 36.28398641878053 ,  8.5,  0.0, 0.001098, Nakuru                                                                         , KE-31
ken_soil_ph.1870, -0.9214499544782699  , 37.707729197631004,  6.4,  5.4, 0.005157, Embu                                                                           , KE-06
ken_soil_ph.1876, -0.9014127992641932  , 35.43736282809328 ,  6.9,  6.3, 0.016691, Narok                                                                          , KE-33
ken_soil_ph.1878, -0.9865590904946581  , 36.23482202166944 ,  7.7,  6.9, 0.018487, Nakuru                                                                         , KE-31
ken_soil_ph.1879, -0.8920188861772481  , 37.267918328087674,  6.4,  5.4, 0.00261 , Murang`a                                                                       , KE-29
ken_soil_ph.1880, -0.8694341415868281  , 34.23298869329816 ,  8.2,  7.0, 0.003513, Homa Bay                                                                       , KE-08
ken_soil_ph.1881, -0.8797328426110664  , 35.047181148587605,  4.7,  4.3, 0.00405 , Bomet                                                                          , KE-02
ken_soil_ph.1894, -0.8670426219641794  , 37.34366354645677 ,  6.0,  5.0, 0.000559, Murang`a                                                                       , KE-29
ken_soil_ph.1898, -0.9002261571696538  , 35.083375782135306,  6.6,  5.9, 0.001418, Bomet                                                                          , KE-02
ken_soil_ph.1899, -0.8937311272597356  , 36.19483431344277 ,  6.6,  5.8, 0.000814, Narok                                                                          , KE-33
ken_soil_ph.1906, -0.9517235122884399  , 37.75959013079677 ,  6.4,  5.4, 0.00508 , Embu                                                                           , KE-06
ken_soil_ph.1909, -0.927063613138053   , 36.34464912996805 ,  7.7,  6.9, 0.004137, Nakuru                                                                         , KE-31
ken_soil_ph.1910, -0.9501100491100363  , 37.39975820249707 ,  6.4,  5.4, 0.00544 , Murang`a                                                                       , KE-29
ken_soil_ph.1916, -0.9068359564494503  , 37.42019707263367 ,  6.0,  4.7, 0.001068, Embu                                                                           , KE-06
ken_soil_ph.1917, -0.8885786218606166  , 34.77846073218368 ,  5.6,  4.6, 0.000574, Kisii                                                                          , KE-16
ken_soil_ph.1919, -0.9394367969546464  , 37.57291241652207 ,  8.0,  6.8, 0.006595, Embu                                                                           , KE-06
ken_soil_ph.1921, -0.9400349145318372  , 39.89793065689949 ,  8.0,  6.9, 0.001489, Garissa                                                                        , KE-07
ken_soil_ph.1922, -1.023924494543291   , 34.49885141686628 ,  5.4,  4.5, 0.019557, Migori                                                                         , KE-27
ken_soil_ph.1923, -0.8955455428767256  , 37.43724366574823 ,  8.0,  6.8, 0.000423, Embu                                                                           , KE-06
ken_soil_ph.1927, -0.952554337231213   , 37.727824253273695,  6.0,  4.7, 0.001774, Embu                                                                           , KE-06
ken_soil_ph.1931, -0.932716675068403   , 34.527585192226034,  5.8,  4.8, 0.001276, Homa Bay                                                                       , KE-08
ken_soil_ph.1932, -0.9390940940795375  , 34.578426030635576,  5.8,  4.8, 0.002274, Homa Bay                                                                       , KE-08
ken_soil_ph.1933, -1.0051110497857616  , 37.193194027019935,  6.2,  4.9, 0.012225, Machakos                                                                       , KE-22
ken_soil_ph.1939, -0.9581909382686215  , 34.623551949417944,  6.0,  5.2, 0.004009, Kisii                                                                          , KE-16
ken_soil_ph.1941, -0.9344318299829084  , 34.785443836237874,  4.6,  3.6, 0.000938, Kisii                                                                          , KE-16
ken_soil_ph.1947, -0.9331199098343982  , 34.84861669951669 ,  5.2,  4.8, 0.000929, Kisii                                                                          , KE-16
ken_soil_ph.1953, -0.9350420680680313  , 37.48318933537105 ,  6.4,  5.4, 0.00082 , Embu                                                                           , KE-06
ken_soil_ph.1954, -0.933606851306942   , 39.613137256002055,  6.4,  5.4, 0.001438, Tana River                                                                     , KE-40
ken_soil_ph.1958, -0.9665573923556229  , 34.96137777961161 ,  4.7,  4.3, 0.002381, Kisii                                                                          , KE-16
ken_soil_ph.1959, -1.0786835553896197  , 35.04325393925047 ,  6.5,  5.3, 0.022012, Narok                                                                          , KE-33
ken_soil_ph.1960, -0.9448888178494993  , 34.74315837554944 ,  4.6,  3.6, 0.000702, Kisii                                                                          , KE-16
ken_soil_ph.1964, -1.0061446538366905  , 34.96020124732825 ,  5.1,  4.6, 0.006927, Narok                                                                          , KE-33
ken_soil_ph.1974, -1.0163758820026634  , 39.88352079587299 ,  8.0,  6.9, 0.001117, Tana River                                                                     , KE-40
ken_soil_ph.1978, -1.013376037453632   , 38.912353383384534,  6.9,  6.0, 0.005638, Kitui                                                                          , KE-18
ken_soil_ph.1980, -1.0805703440620424  , 34.31608156776327 ,  5.2,  3.9, 0.029649, Migori                                                                         , KE-27
ken_soil_ph.1984, -1.018339563165381   , 39.04132510460127 ,  6.4,  5.3, 0.010607, Tana River                                                                     , KE-40
ken_soil_ph.1985, -1.054702933760955   , 38.7036389185254  ,  8.3,  7.2, 0.005161, Kitui                                                                          , KE-18
ken_soil_ph.1989, -1.0286573187312666  , 37.33370540410145 ,  6.4,  5.4, 0.001782, Machakos                                                                       , KE-22
ken_soil_ph.2000, -1.052723734418087   , 38.882791051052116,  6.4,  5.3, 0.005817, Kitui                                                                          , KE-18
ken_soil_ph.2001, -1.065860422626905   , 39.10130587033281 ,  8.0,  6.9, 0.017391, Tana River                                                                     , KE-40
ken_soil_ph.2002, -1.0363084870362462  , 37.73620395787582 ,  6.4,  5.4, 0.00271 , Machakos                                                                       , KE-22
ken_soil_ph.2003, -1.0615818831947978  , 36.15919282174363 ,  6.6,  5.8, 0.004093, Narok                                                                          , KE-33
ken_soil_ph.2009, -1.056584615045005   , 37.58622443388564 ,  8.0,  6.8, 0.001245, Machakos                                                                       , KE-22
ken_soil_ph.2013, -1.0473310895727053  , 37.19496960013724 ,  8.3,  7.2, 0.001166, Machakos                                                                       , KE-22
ken_soil_ph.2016, -1.1608888648756681  , 37.001180314961765,  5.8,  4.4, 0.026034, Machakos                                                                       , KE-22
ken_soil_ph.2030, -1.0977838100804802  , 37.87727639036795 ,  8.0,  6.8, 0.002889, Kitui                                                                          , KE-18
ken_soil_ph.2031, -1.116137953302293   , 39.71927357047384 ,  8.0,  6.9, 0.011108, Tana River                                                                     , KE-40
ken_soil_ph.2039, -1.095499572860594   , 34.292962273703694,  6.5,  5.3, 0.00664 , Migori                                                                         , KE-27
